Direction,OpenPrice,ClosePrice,Profit/Loss,Profit/Loss in pips,Open Date,Close Date,First Commission,Second Commission,Deposit Curve,Percent Change,Adjusted Open Date,Adjusted Close Date
BUY, 1.1826315, 1.17723, -50.94, -54, 1/14/2015 2:00:00 PM, 1/15/2015 7:00:00 AM, 0.371666666666667, 0.36, 9566.27, -0.00537242462654436, 1/14/2015 2:00:00 PM, 1/15/2015 7:00:00 AM
SELL, 1.1772402, 1.16361, 124.18, 136.3, 1/15/2015 7:00:00 AM, 1/16/2015 7:00:00 AM, 0.36, 0.323333333333333, 9689.76666666666, 0.0129095945093195, 1/15/2015 7:00:00 AM, 1/16/2015 7:00:00 AM
BUY, 1.16361, 1.15865, -41.44, -49.6, 1/16/2015 7:00:00 AM, 1/16/2015 12:00:00 PM, 0.323333333333333, 0.323333333333333, 9647.68, -0.00434341384209471, 1/16/2015 7:00:00 AM, 1/16/2015 12:00:00 PM
SELL, 1.15866, 1.1569, 14.64, 17.6, 1/16/2015 12:00:00 PM, 1/16/2015 9:00:00 PM, 0.323333333333333, 0.323333333333333, 9661.67333333333, 0.00145043506141704, 1/16/2015 12:00:00 PM, 1/16/2015 9:00:00 PM
BUY, 1.1569476, 1.15846, 12.6, 15.1, 1/16/2015 9:00:00 PM, 1/20/2015 1:00:00 AM, 0.323333333333333, 0.316666666666667, 9673.63333333333, 0.00123788080877649, 1/16/2015 9:00:00 PM, 1/20/2015 1:00:00 AM
SELL, 1.15831, 1.16064, -19.27, -23.3, 1/20/2015 1:00:00 AM, 1/20/2015 11:00:00 AM, 0.316666666666667, 0.316666666666667, 9653.73, -0.00205748271073609, 1/20/2015 1:00:00 AM, 1/20/2015 11:00:00 AM
BUY, 1.16064, 1.1582, -20.13, -24.4, 1/20/2015 11:00:00 AM, 1/20/2015 12:00:00 PM, 0.316666666666667, 0.316666666666667, 9632.96666666666, -0.00215080941080105, 1/20/2015 11:00:00 AM, 1/20/2015 12:00:00 PM
SELL, 1.1582202, 1.15749, 6.01, 7.3, 1/20/2015 12:00:00 PM, 1/21/2015 6:00:00 AM, 0.316666666666667, 0.3175, 9638.3425, 0.000558066223973941, 1/20/2015 12:00:00 PM, 1/21/2015 6:00:00 AM
BUY, 1.15749, 1.15741, -0.67, -0.8, 1/21/2015 6:00:00 AM, 1/21/2015 6:00:00 PM, 0.3175, 0.3175, 9637.0375, -0.000135396724073697, 1/21/2015 6:00:00 AM, 1/21/2015 6:00:00 PM
SELL, 1.1574306, 1.16237, -41.38, -49.4, 1/21/2015 6:00:00 PM, 1/22/2015 10:00:00 AM, 0.3175, 0.31, 9595.03, -0.00435896404885835, 1/21/2015 6:00:00 PM, 1/22/2015 10:00:00 AM
BUY, 1.16237, 1.15629, -49.03, -60.8, 1/22/2015 10:00:00 AM, 1/22/2015 2:00:00 PM, 0.31, 0.31, 9545.38, -0.00517455390968048, 1/22/2015 10:00:00 AM, 1/22/2015 2:00:00 PM
SELL, 1.1562804, 1.12171, 277.29, 345.7, 1/22/2015 2:00:00 PM, 1/26/2015 7:00:00 AM, 0.31, 0.39, 9821.97, 0.0289763215293682, 1/22/2015 2:00:00 PM, 1/26/2015 7:00:00 AM
BUY, 1.1217, 1.12387, 14.21, 21.7, 1/26/2015 7:00:00 AM, 1/26/2015 10:00:00 PM, 0.39, 0.1825, 9835.60749999999, 0.00138846891204096, 1/26/2015 7:00:00 AM, 1/27/2015 12:00:00 AM
SELL, 1.12384, 1.13373, -64.85, -98.9, 1/26/2015 10:00:00 PM, 1/27/2015 9:00:00 AM, 0.1825, 0.1825, 9770.39249999999, -0.00663050045459827, 1/27/2015 12:00:00 AM, 1/27/2015 9:00:00 AM
BUY, 1.1337838, 1.13349, -1.88, -2.9, 1/27/2015 9:00:00 AM, 1/28/2015 3:00:00 AM, 0.1825, 0.235, 9768.095, -0.000235149202040631, 1/27/2015 9:00:00 AM, 1/28/2015 3:00:00 AM
SELL, 1.1334906, 1.13114, 14.44, 23.5, 1/28/2015 3:00:00 AM, 1/29/2015 12:00:00 PM, 0.235, 0.23, 9782.07, 0.00143067814143908, 1/28/2015 3:00:00 AM, 1/29/2015 12:00:00 PM
BUY, 1.13112, 1.13039, -4.52, -7.3, 1/29/2015 12:00:00 PM, 1/29/2015 6:00:00 PM, 0.23, 0.23, 9777.09, -0.000509094700814814, 1/29/2015 12:00:00 PM, 1/29/2015 6:00:00 PM
SELL, 1.1304402, 1.13411, -22.71, -36.7, 1/29/2015 6:00:00 PM, 1/30/2015 9:00:00 AM, 0.23, 0.2325, 9753.9175, -0.00237008148641352, 1/29/2015 6:00:00 PM, 1/30/2015 9:00:00 AM
BUY, 1.13414, 1.13179, -14.69, -23.5, 1/30/2015 9:00:00 AM, 1/30/2015 2:00:00 PM, 0.2325, 0.2325, 9738.7625, -0.00155373469172778, 1/30/2015 9:00:00 AM, 1/30/2015 2:00:00 PM
SELL, 1.1318102, 1.13085, 5.99, 9.6, 1/30/2015 2:00:00 PM, 2/2/2015 6:00:00 AM, 0.2325, 0.248333333333333, 9744.27166666666, 0.000565694734486719, 1/30/2015 2:00:00 PM, 2/2/2015 6:00:00 AM
BUY, 1.13083, 1.13112, 1.95, 2.9, 2/2/2015 6:00:00 AM, 2/2/2015 2:00:00 PM, 0.248333333333333, 0.248333333333333, 9745.725, 0.000149147456377507, 2/2/2015 6:00:00 AM, 2/2/2015 2:00:00 PM
SELL, 1.13111, 1.13424, -21.04, -31.3, 2/2/2015 2:00:00 PM, 2/2/2015 4:00:00 PM, 0.248333333333333, 0.248333333333333, 9724.18833333333, -0.00220985782655132, 2/2/2015 2:00:00 PM, 2/2/2015 4:00:00 PM
BUY, 1.1342538, 1.13334, -6.13, -9.1, 2/2/2015 4:00:00 PM, 2/3/2015 10:00:00 AM, 0.248333333333333, 0.255, 9717.555, -0.00068214776451778, 2/2/2015 4:00:00 PM, 2/3/2015 10:00:00 AM
SELL, 1.13332, 1.14431, -75.22, -109.9, 2/3/2015 10:00:00 AM, 2/3/2015 2:00:00 PM, 0.255, 0.255, 9641.825, -0.00779311256792471, 2/3/2015 10:00:00 AM, 2/3/2015 2:00:00 PM
BUY, 1.1443638, 1.14661, 15.25, 22.5, 2/3/2015 2:00:00 PM, 2/4/2015 8:00:00 AM, 0.255, 0.25, 9656.57, 0.00152927480015462, 2/3/2015 2:00:00 PM, 2/4/2015 8:00:00 AM
SELL, 1.1466206, 1.13807, 54.68, 85.5, 2/4/2015 8:00:00 AM, 2/5/2015 8:00:00 AM, 0.25, 0.235, 9710.765, 0.00561224119951491, 2/4/2015 8:00:00 AM, 2/5/2015 8:00:00 AM
BUY, 1.1381138, 1.14483, 41.81, 67.2, 2/5/2015 8:00:00 AM, 2/6/2015 8:00:00 AM, 0.235, 0.235, 9752.105, 0.00425713113230525, 2/5/2015 8:00:00 AM, 2/6/2015 8:00:00 AM
SELL, 1.1448502, 1.13442, 63.57, 104.3, 2/6/2015 8:00:00 AM, 2/9/2015 8:00:00 AM, 0.235, 0.235, 9815.205, 0.0064703979294727, 2/6/2015 8:00:00 AM, 2/9/2015 8:00:00 AM
BUY, 1.13441, 1.13112, -20.84, -32.9, 2/9/2015 8:00:00 AM, 2/9/2015 12:00:00 PM, 0.235, 0.235, 9793.895, -0.00217112123485954, 2/9/2015 8:00:00 AM, 2/9/2015 12:00:00 PM
SELL, 1.13113, 1.1316, -2.97, -4.7, 2/9/2015 12:00:00 PM, 2/9/2015 5:00:00 PM, 0.235, 0.235, 9790.455, -0.000351239215858317, 2/9/2015 12:00:00 PM, 2/9/2015 5:00:00 PM
BUY, 1.1316438, 1.12849, -19.92, -31.5, 2/9/2015 5:00:00 PM, 2/10/2015 10:00:00 AM, 0.235, 0.2375, 9770.0625, -0.00208289604517869, 2/9/2015 5:00:00 PM, 2/10/2015 10:00:00 AM
SELL, 1.12848, 1.13126, -17.87, -27.8, 2/10/2015 10:00:00 AM, 2/10/2015 6:00:00 PM, 0.2375, 0.2375, 9751.7175, -0.00187767478457801, 2/10/2015 10:00:00 AM, 2/10/2015 6:00:00 PM
BUY, 1.1312538, 1.13033, -5.93, -9.2, 2/10/2015 6:00:00 PM, 2/11/2015 12:00:00 PM, 0.2375, 0.365, 9745.185, -0.000669881997709754, 2/10/2015 6:00:00 PM, 2/11/2015 12:00:00 PM
SELL, 1.13033, 1.1338, -22.85, -34.7, 2/11/2015 12:00:00 PM, 2/11/2015 10:00:00 PM, 0.365, 0.125, 9721.845, -0.00239502892967144, 2/11/2015 12:00:00 PM, 2/12/2015 12:00:00 AM
BUY, 1.1339538, 1.14056, 43.4, 66.1, 2/11/2015 10:00:00 PM, 2/13/2015 11:00:00 AM, 0.125, 0.25, 9764.87, 0.00442560028471958, 2/12/2015 12:00:00 AM, 2/13/2015 11:00:00 AM
SELL, 1.1405402, 1.14148, -6.37, -9.4, 2/13/2015 11:00:00 AM, 2/16/2015 3:00:00 AM, 0.25, 0.275, 9757.975, -0.000706102590203499, 2/13/2015 11:00:00 AM, 2/16/2015 3:00:00 AM
BUY, 1.14148, 1.14058, -6.7, -9, 2/16/2015 3:00:01 AM, 2/16/2015 2:00:00 PM, 0.275, 0.275, 9750.725, -0.000742982022397065, 2/16/2015 3:00:01 AM, 2/16/2015 2:00:00 PM
SELL, 1.1406102, 1.13518, 40.42, 54.3, 2/16/2015 2:00:00 PM, 2/17/2015 9:00:00 AM, 0.275, 0.28, 9790.59, 0.00408841393845071, 2/16/2015 2:00:00 PM, 2/17/2015 9:00:00 AM
BUY, 1.1351938, 1.1399, 34.91, 47.1, 2/17/2015 9:00:00 AM, 2/18/2015 2:00:00 AM, 0.28, 0.2775, 9824.9425, 0.00350872623611029, 2/17/2015 9:00:00 AM, 2/18/2015 2:00:00 AM
SELL, 1.1399, 1.13811, 13.12, 17.9, 2/18/2015 2:00:10 AM, 2/18/2015 8:00:00 PM, 0.2775, 0.2775, 9837.5075, 0.00127888789171036, 2/18/2015 2:00:10 AM, 2/18/2015 8:00:00 PM
BUY, 1.1381715, 1.13965, 10.86, 14.8, 2/18/2015 8:00:00 PM, 2/19/2015 12:00:00 PM, 0.2775, 0.28, 9847.81, 0.00104726730830953, 2/18/2015 8:00:00 PM, 2/19/2015 12:00:00 PM
SELL, 1.1396002, 1.13705, 19.17, 25.5, 2/19/2015 12:00:00 PM, 2/20/2015 4:00:00 PM, 0.28, 0.28, 9866.42, 0.00188976026141859, 2/19/2015 12:00:00 PM, 2/20/2015 4:00:00 PM
BUY, 1.1370438, 1.13435, -20.29, -26.9, 2/20/2015 4:00:00 PM, 2/23/2015 9:00:00 AM, 0.28, 0.285, 9845.565, -0.00211373527581447, 2/20/2015 4:00:00 PM, 2/23/2015 9:00:00 AM
SELL, 1.1344402, 1.13332, 8.68, 11.2, 2/23/2015 9:00:00 AM, 2/24/2015 4:00:00 AM, 0.285, 0.29, 9853.67, 0.00082321329451378, 2/23/2015 9:00:00 AM, 2/24/2015 4:00:00 AM
BUY, 1.13332, 1.13028, -23.59, -30.4, 2/24/2015 4:00:02 AM, 2/24/2015 10:00:00 AM, 0.29, 0.29, 9829.5, -0.00245289318599061, 2/24/2015 4:00:02 AM, 2/24/2015 10:00:00 AM
SELL, 1.13029, 1.13333, -23.53, -30.4, 2/24/2015 10:00:00 AM, 2/24/2015 2:00:00 PM, 0.29, 0.29, 9805.39, -0.00245282059107794, 2/24/2015 10:00:00 AM, 2/24/2015 2:00:00 PM
BUY, 1.1334653, 1.13509, 12.54, 16.2, 2/24/2015 2:00:00 PM, 2/26/2015 8:00:00 AM, 0.29, 0.3, 9817.34, 0.00121871746049884, 2/24/2015 2:00:00 PM, 2/26/2015 8:00:00 AM
SELL, 1.1351102, 1.12149, 111.43, 136.2, 2/26/2015 8:00:01 AM, 2/27/2015 8:00:00 AM, 0.3, 0.29, 9928.18, 0.0112902272917104, 2/26/2015 8:00:01 AM, 2/27/2015 8:00:00 AM
BUY, 1.1215, 1.11867, -21.95, -28.3, 2/27/2015 8:00:00 AM, 2/27/2015 3:00:00 PM, 0.29, 0.29, 9905.65, -0.0022692980989467, 2/27/2015 8:00:00 AM, 2/27/2015 3:00:00 PM
SELL, 1.1186702, 1.12168, -23.29, -30.1, 2/27/2015 3:00:00 PM, 3/2/2015 10:00:00 AM, 0.29, 0.3, 9881.77, -0.00241074538268574, 2/27/2015 3:00:00 PM, 3/2/2015 10:00:00 AM
BUY, 1.12167, 1.11887, -23.06, -28, 3/2/2015 10:00:00 AM, 3/2/2015 5:00:00 PM, 0.3, 0.3, 9858.11, -0.00239430790232923, 3/2/2015 10:00:00 AM, 3/2/2015 5:00:00 PM
SELL, 1.1188802, 1.12052, -13.47, -16.4, 3/2/2015 5:00:00 PM, 3/3/2015 8:00:00 AM, 0.3, 0.30375, 9844.03625, -0.00142763166570464, 3/2/2015 5:00:00 PM, 3/3/2015 8:00:00 AM
BUY, 1.12048, 1.11722, -26.97, -32.6, 3/3/2015 8:00:00 AM, 3/3/2015 10:00:00 AM, 0.30375, 0.30375, 9816.45875, -0.00280144234535904, 3/3/2015 8:00:00 AM, 3/3/2015 10:00:00 AM
SELL, 1.11724, 1.11996, -22.44, -27.2, 3/3/2015 10:00:00 AM, 3/3/2015 3:00:00 PM, 0.30375, 0.30375, 9793.41125, -0.00234784259649648, 3/3/2015 10:00:00 AM, 3/3/2015 3:00:00 PM
BUY, 1.11999, 1.11753, -20.25, -24.6, 3/3/2015 3:00:00 PM, 3/3/2015 9:00:00 PM, 0.30375, 0.30375, 9772.55375, -0.00212974820188421, 3/3/2015 3:00:00 PM, 3/3/2015 9:00:00 PM
SELL, 1.1175412, 1.08581, 260.61, 317.3, 3/3/2015 9:00:00 PM, 3/9/2015 7:00:00 AM, 0.30375, 0.265, 10032.595, 0.0266093445635948, 3/3/2015 9:00:00 PM, 3/9/2015 7:00:00 AM
BUY, 1.0858, 1.08585, 0.41, 0.5, 3/9/2015 7:00:00 AM, 3/9/2015 1:00:00 PM, 0.265, 0.265, 10032.475, -1.19610130779525E-05, 3/9/2015 7:00:00 AM, 3/9/2015 1:00:00 PM
SELL, 1.085851, 1.0568, 236.97, 290.5, 3/9/2015 1:00:00 PM, 3/12/2015 7:00:00 AM, 0.265, 0.25, 10268.93, 0.0235689598030396, 3/9/2015 1:00:00 PM, 3/12/2015 7:00:00 AM
BUY, 1.0568338, 1.06264, 44.17, 58.1, 3/12/2015 7:00:00 AM, 3/13/2015 12:00:00 AM, 0.25, 0.235, 10312.615, 0.00425409463303377, 3/12/2015 7:00:00 AM, 3/13/2015 12:00:00 AM
SELL, 1.0626702, 1.05254, 73.58, 101.3, 3/13/2015 12:00:00 AM, 3/16/2015 6:00:00 AM, 0.235, 0.23, 10385.73, 0.00708986033125447, 3/13/2015 12:00:00 AM, 3/16/2015 6:00:00 AM
BUY, 1.0525738, 1.05625, 27.27, 36.8, 3/16/2015 6:00:00 AM, 3/17/2015 1:00:00 AM, 0.23, 0.233333333333333, 10412.5366666667, 0.00258110567737341, 3/16/2015 6:00:00 AM, 3/17/2015 1:00:00 AM
SELL, 1.05625, 1.06122, -36.45, -49.7, 3/17/2015 1:00:01 AM, 3/17/2015 8:00:00 AM, 0.233333333333333, 0.233333333333333, 10375.62, -0.00354540568244509, 3/17/2015 1:00:01 AM, 3/17/2015 8:00:00 AM
BUY, 1.06119, 1.05955, -11.98, -16.4, 3/17/2015 8:00:00 AM, 3/17/2015 5:00:00 PM, 0.233333333333333, 0.233333333333333, 10363.1733333333, -0.00119960702749973, 3/17/2015 8:00:00 AM, 3/17/2015 5:00:00 PM
SELL, 1.0595502, 1.06242, -20.94, -28.7, 3/17/2015 5:00:02 PM, 3/18/2015 11:00:00 AM, 0.233333333333333, 0.235, 10341.765, -0.00206580867121796, 3/17/2015 5:00:02 PM, 3/18/2015 11:00:00 AM
BUY, 1.0625015, 1.07939, 123.88, 168.9, 3/18/2015 11:00:00 AM, 3/19/2015 3:00:00 AM, 0.235, 0.22, 10465.19, 0.0119346165765708, 3/18/2015 11:00:00 AM, 3/19/2015 3:00:00 AM
SELL, 1.0794202, 1.06946, 61.68, 99.6, 3/19/2015 3:00:01 AM, 3/20/2015 2:00:00 AM, 0.22, 0.19, 10526.46, 0.00585464764614885, 3/19/2015 3:00:01 AM, 3/20/2015 2:00:00 AM
BUY, 1.0694838, 1.08159, 69.26, 121.1, 3/20/2015 2:00:00 AM, 3/23/2015 6:00:00 AM, 0.19, 0.1875, 10595.3425, 0.00654374785065442, 3/20/2015 2:00:00 AM, 3/23/2015 6:00:00 AM
SELL, 1.08159, 1.0866, -29.01, -50.1, 3/23/2015 6:00:00 AM, 3/23/2015 11:00:00 AM, 0.1875, 0.1875, 10565.9575, -0.00277338840155476, 3/23/2015 6:00:00 AM, 3/23/2015 11:00:00 AM
BUY, 1.0866538, 1.09061, 22.84, 39.6, 3/23/2015 11:00:00 AM, 3/24/2015 4:00:00 AM, 0.1875, 0.185, 10588.425, 0.00212640454024168, 3/23/2015 11:00:00 AM, 3/24/2015 4:00:00 AM
SELL, 1.09062, 1.09532, -26.47, -47, 3/24/2015 4:00:05 AM, 3/24/2015 8:00:00 AM, 0.185, 0.185, 10561.585, -0.00253484347294335, 3/24/2015 4:00:05 AM, 3/24/2015 8:00:00 AM
BUY, 1.09525, 1.09384, -7.92, -14.1, 3/24/2015 8:00:00 AM, 3/24/2015 2:00:00 PM, 0.185, 0.185, 10553.295, -0.000784920066448443, 3/24/2015 8:00:00 AM, 3/24/2015 2:00:00 PM
SELL, 1.0938202, 1.09641, -14.54, -25.9, 3/24/2015 2:00:00 PM, 3/25/2015 9:00:00 AM, 0.185, 0.185, 10538.385, -0.00141282888424911, 3/24/2015 2:00:00 PM, 3/25/2015 9:00:00 AM
BUY, 1.0965115, 1.09632, -1.08, -1.9, 3/25/2015 9:00:00 AM, 3/26/2015 12:00:00 AM, 0.185, 0.188333333333333, 10536.9316666667, -0.000137908544177587, 3/25/2015 9:00:00 AM, 3/26/2015 12:00:00 AM
SELL, 1.09631, 1.10132, -28.69, -50.1, 3/26/2015 12:00:00 AM, 3/26/2015 8:00:00 AM, 0.188333333333333, 0.188333333333333, 10507.865, -0.00275855131134799, 3/26/2015 12:00:00 AM, 3/26/2015 8:00:00 AM
BUY, 1.10131, 1.09837, -16.79, -29.4, 3/26/2015 8:00:00 AM, 3/26/2015 1:00:00 PM, 0.188333333333333, 0.188333333333333, 10490.6983333333, -0.00163369691813398, 3/26/2015 8:00:00 AM, 3/26/2015 1:00:00 PM
SELL, 1.0983702, 1.08767, 61, 107, 3/26/2015 1:00:00 PM, 3/27/2015 1:00:00 PM, 0.188333333333333, 0.185, 10551.325, 0.0057790877918995, 3/26/2015 1:00:00 PM, 3/27/2015 1:00:00 PM
BUY, 1.0877238, 1.08601, -9.62, -17.1, 3/27/2015 1:00:00 PM, 3/30/2015 5:00:00 AM, 0.185, 0.19, 10541.33, -0.000947274394448168, 3/27/2015 1:00:00 PM, 3/30/2015 5:00:00 AM
SELL, 1.0860104, 1.07552, 62.83, 104.9, 3/30/2015 5:00:01 AM, 4/1/2015 1:00:00 AM, 0.19, 0.2, 10603.77, 0.00592335122797603, 3/30/2015 5:00:01 AM, 4/1/2015 1:00:00 AM
BUY, 1.07552, 1.07533, -1.19, -1.9, 4/1/2015 1:00:00 AM, 4/1/2015 8:00:00 AM, 0.2, 0.2, 10602.18, -0.00014994666991081, 4/1/2015 1:00:00 AM, 4/1/2015 8:00:00 AM
SELL, 1.07531, 1.07783, -15.71, -25.2, 4/1/2015 8:00:00 AM, 4/1/2015 1:00:00 PM, 0.2, 0.2, 10586.07, -0.00151949882005387, 4/1/2015 8:00:00 AM, 4/1/2015 1:00:00 PM
BUY, 1.0779353, 1.08808, 63.17, 101.4, 4/1/2015 1:00:00 PM, 4/3/2015 6:00:00 AM, 0.2, 0.2075, 10648.8325, 0.00592878188033905, 4/1/2015 1:00:00 PM, 4/3/2015 6:00:00 AM
SELL, 1.08808, 1.09147, -21.62, -33.9, 4/3/2015 6:00:00 AM, 4/3/2015 12:00:00 PM, 0.2075, 0.2075, 10626.7975, -0.00206924092382913, 4/3/2015 6:00:00 AM, 4/3/2015 12:00:00 PM
BUY, 1.0915438, 1.09749, 37.84, 59.5, 4/3/2015 12:00:00 PM, 4/6/2015 7:00:00 AM, 0.2075, 0.215, 10664.215, 0.0035210513797783, 4/3/2015 12:00:00 PM, 4/6/2015 7:00:00 AM
SELL, 1.09745, 1.10198, -29.82, -45.3, 4/6/2015 7:00:00 AM, 4/6/2015 1:00:00 PM, 0.215, 0.215, 10633.965, -0.00283658947236154, 4/6/2015 7:00:00 AM, 4/6/2015 1:00:00 PM
BUY, 1.10197, 1.09771, -27.96, -42.6, 4/6/2015 1:00:00 PM, 4/6/2015 7:00:00 PM, 0.215, 0.215, 10605.575, -0.00266974736140277, 4/6/2015 1:00:00 PM, 4/6/2015 7:00:00 PM
SELL, 1.0977604, 1.08475, 85.18, 130.1, 4/6/2015 7:00:00 PM, 4/8/2015 5:00:00 AM, 0.215, 0.2125, 10690.3275, 0.00799131588810608, 4/6/2015 7:00:00 PM, 4/8/2015 5:00:00 AM
BUY, 1.08477, 1.07907, -37.15, -57, 4/8/2015 5:00:01 AM, 4/8/2015 3:00:00 PM, 0.2125, 0.2125, 10652.7525, -0.00351485957750115, 4/8/2015 5:00:01 AM, 4/8/2015 3:00:00 PM
SELL, 1.079061, 1.06134, 115.12, 177.2, 4/8/2015 3:00:00 PM, 4/12/2015 11:00:00 PM, 0.2125, 0.215, 10767.445, 0.0107664662255132, 4/8/2015 3:00:00 PM, 4/13/2015 12:00:00 AM
BUY, 1.06136, 1.05923, -14.07, -21.3, 4/12/2015 11:00:00 PM, 4/13/2015 6:00:00 AM, 0.215, 0.215, 10752.945, -0.0013466518751663, 4/13/2015 12:00:00 AM, 4/13/2015 6:00:00 AM
SELL, 1.05923, 1.05922, 0.07, 0.1, 4/13/2015 6:00:00 AM, 4/13/2015 2:00:00 PM, 0.215, 0.215, 10752.585, -3.34792003493538E-05, 4/13/2015 6:00:00 AM, 4/13/2015 2:00:00 PM
BUY, 1.0592538, 1.05405, -36.1, -52, 4/13/2015 2:00:00 PM, 4/14/2015 6:00:00 AM, 0.215, 0.2225, 10716.0475, -0.00339802010400294, 4/13/2015 2:00:00 PM, 4/14/2015 6:00:00 AM
SELL, 1.05403, 1.06369, -67.66, -96.6, 4/14/2015 6:00:00 AM, 4/14/2015 1:00:00 PM, 0.2225, 0.2225, 10647.9425, -0.00635542162350434, 4/14/2015 6:00:00 AM, 4/14/2015 1:00:00 PM
BUY, 1.0637538, 1.06325, -3.51, -5, 4/14/2015 1:00:00 PM, 4/15/2015 3:00:00 AM, 0.2225, 0.2175, 10643.9925, -0.000370963686176999, 4/14/2015 1:00:00 PM, 4/15/2015 3:00:00 AM
SELL, 1.06326, 1.06382, -3.8, -5.6, 4/15/2015 3:00:00 AM, 4/15/2015 2:00:00 PM, 0.2175, 0.2175, 10639.7575, -0.000397877018421308, 4/15/2015 3:00:00 AM, 4/15/2015 2:00:00 PM
BUY, 1.0638815, 1.06383, -0.35, -0.5, 4/15/2015 2:00:00 PM, 4/16/2015 8:00:00 AM, 0.2175, 0.215, 10638.975, -7.3544909270833E-05, 4/15/2015 2:00:00 PM, 4/16/2015 8:00:00 AM
